id,o_id,runs,delivery,extra_type,extras,batsman,bowler,score,for,wicket_ball,inn_id,m_id,t_id,c1,c2,c3,dots,c4,c6,ball_color
315,52,0,13.4,0,0,45,93,128,2,0,3,2,1,0,0,0,1,0,0,y
316,52,4,13.5,0,0,45,93,132,2,0,3,2,1,0,0,0,0,1,0,y
317,52,1,13.6,0,0,45,93,133,2,0,3,2,1,1,0,0,0,0,0,y
318,53,0,14.1,0,0,45,87,133,2,0,3,2,1,0,0,0,1,0,0,y
319,53,1,14.2,0,0,45,87,134,2,0,3,2,1,1,0,0,0,0,0,y
320,53,1,14.3,0,0,46,87,135,2,0,3,2,1,1,0,0,0,0,0,y
321,53,1,14.4,0,0,45,87,136,2,0,3,2,1,1,0,0,0,0,0,y
322,53,1,14.5,0,0,46,87,137,2,0,3,2,1,1,0,0,0,0,0,y
323,53,1,14.6,0,0,45,87,138,2,0,3,2,1,1,0,0,0,0,0,y
324,54,6,15.1,0,0,45,91,144,2,0,3,2,1,0,0,0,0,0,1,y
325,54,1,15.2,0,0,45,91,145,2,0,3,2,1,1,0,0,0,0,0,y
326,54,0,15.3,0,0,46,91,145,3,1,3,2,1,0,0,0,1,0,0,y
327,54,1,15.4,0,0,48,91,146,3,0,3,2,1,1,0,0,0,0,0,y
328,54,0,15.5,0,0,45,91,146,3,0,3,2,1,0,0,0,1,0,0,y
329,54,1,15.6,0,0,45,91,147,3,0,3,2,1,1,0,0,0,0,0,y
330,55,1,16.1,0,0,45,89,148,3,0,3,2,1,1,0,0,0,0,0,y
331,55,0,16.2,0,0,48,89,148,3,0,3,2,1,0,0,0,1,0,0,y
332,55,0,16.3,0,0,48,89,148,3,0,3,2,1,0,0,0,1,0,0,y
333,55,1,16.4,0,0,48,89,149,3,0,3,2,1,1,0,0,0,0,0,y
334,55,4,16.5,0,0,45,89,153,3,0,3,2,1,0,0,0,0,1,0,y
335,55,4,16.6,0,0,45,89,157,3,0,3,2,1,0,0,0,0,1,0,y
336,56,4,17.1,0,0,48,91,161,3,0,3,2,1,0,0,0,0,1,0,y
337,56,0,17.2,0,0,48,91,161,3,0,3,2,1,0,0,0,1,0,0,y
338,56,4,17.3,0,0,48,91,165,3,0,3,2,1,0,0,0,0,1,0,y
339,56,0,17.4,0,0,48,91,165,3,0,3,2,1,0,0,0,1,0,0,y
340,56,1,17.5,0,0,48,91,166,3,0,3,2,1,1,0,0,0,0,0,y
341,56,1,17.6,0,0,45,91,167,3,0,3,2,1,1,0,0,0,0,0,y
342,57,4,18.1,0,0,45,87,171,3,0,3,2,1,0,0,0,0,1,0,y
343,57,6,18.2,0,0,45,87,177,3,0,3,2,1,0,0,0,0,0,1,y
344,57,0,18.3,0,0,45,87,177,3,0,3,2,1,0,0,0,1,0,0,y
345,57,1,18.4,0,0,45,87,178,3,0,3,2,1,1,0,0,0,0,0,y
346,57,4,18.5,0,0,48,87,182,3,0,3,2,1,0,0,0,0,1,0,y
347,57,1,18.6,0,0,48,87,183,3,0,3,2,1,1,0,0,0,0,0,y
348,58,4,19.1,0,0,48,89,187,3,0,3,2,1,0,0,0,0,1,0,y
349,58,1,19.2,0,0,48,89,188,3,0,3,2,1,1,0,0,0,0,0,y
350,58,1,19.3,0,0,45,89,189,3,0,3,2,1,1,0,0,0,0,0,y
351,58,0,19.4,0,0,48,89,189,3,0,3,2,1,0,0,0,1,0,0,y
352,58,0,19.5,0,0,48,89,189,3,0,3,2,1,0,0,0,1,0,0,y
353,58,0,19.6,0,0,48,89,189,3,0,3,2,1,0,0,0,1,0,0,y
354,59,0,0.1,0,0,83,52,0,0,0,4,2,1,0,0,0,1,0,0,y
355,59,0,0.2,0,0,83,52,0,0,0,4,2,1,0,0,0,1,0,0,y
356,59,1,0.3,0,0,83,52,1,0,0,4,2,1,1,0,0,0,0,0,y
357,59,1,0.4,0,0,84,52,2,0,0,4,2,1,1,0,0,0,0,0,y
358,59,1,0.5,0,0,83,52,3,0,0,4,2,1,1,0,0,0,0,0,y
359,59,4,0.6,0,0,84,52,7,0,0,4,2,1,0,0,0,0,1,0,y
360,60,0,1.1,0,0,83,51,7,0,0,4,2,1,0,0,0,1,0,0,y
361,60,1,1.2,0,0,83,51,8,0,0,4,2,1,1,0,0,0,0,0,y
362,60,1,1.3,0,0,84,51,9,0,0,4,2,1,1,0,0,0,0,0,y
363,60,4,1.4,0,0,83,51,13,0,0,4,2,1,0,0,0,0,1,0,y
364,60,1,1.5,0,0,83,51,14,0,0,4,2,1,1,0,0,0,0,0,y
365,60,0,1.6,0,0,84,51,14,0,0,4,2,1,0,0,0,1,0,0,y
366,61,0,2.1,0,0,83,52,14,0,0,4,2,1,0,0,0,1,0,0,y
367,61,0,2.2,0,0,83,52,14,0,0,4,2,1,0,0,0,1,0,0,y
368,61,1,2.3,0,0,83,52,15,0,0,4,2,1,1,0,0,0,0,0,y
369,61,1,2.4,0,0,84,52,16,0,0,4,2,1,1,0,0,0,0,0,y
370,61,0,2.5,0,0,83,52,16,0,0,4,2,1,0,0,0,1,0,0,y
371,61,6,2.6,0,0,83,52,22,0,0,4,2,1,0,0,0,0,0,1,y
372,62,6,3.1,0,0,84,51,28,0,0,4,2,1,0,0,0,0,0,1,y
373,62,0,3.2,0,0,84,51,28,0,0,4,2,1,0,0,0,1,0,0,y
374,62,1,3.3,0,0,84,51,29,0,0,4,2,1,1,0,0,0,0,0,y
375,62,1,3.4,0,0,83,51,30,0,0,4,2,1,1,0,0,0,0,0,y
376,62,0,3.5,0,0,84,51,30,0,0,4,2,1,0,0,0,1,0,0,y
377,62,0,3.6,0,0,84,51,30,0,0,4,2,1,0,0,0,1,0,0,y
378,63,4,4.1,0,0,83,49,34,0,0,4,2,1,0,0,0,0,1,0,y
379,63,1,4.2,0,0,83,49,35,0,0,4,2,1,1,0,0,0,0,0,y
380,63,1,4.3,0,0,84,49,36,0,0,4,2,1,1,0,0,0,0,0,y
381,63,1,4.4,0,0,83,49,37,0,0,4,2,1,1,0,0,0,0,0,y
382,63,4,4.5,0,0,84,49,41,0,0,4,2,1,0,0,0,0,1,0,y
383,63,1,4.6,0,0,84,49,42,0,0,4,2,1,1,0,0,0,0,0,y
384,64,2,5.1,0,0,84,51,44,0,0,4,2,1,0,1,0,0,0,0,y
385,64,1,5.2,0,0,84,51,45,0,0,4,2,1,1,0,0,0,0,0,y
386,64,1,5.3,0,0,83,51,46,0,0,4,2,1,1,0,0,0,0,0,y
387,64,4,5.4,0,0,84,51,50,0,0,4,2,1,0,0,0,0,1,0,y
388,64,1,5.5,0,0,84,51,51,0,0,4,2,1,1,0,0,0,0,0,y
389,64,0,5.6,0,0,83,51,51,0,0,4,2,1,0,0,0,1,0,0,y
390,65,0,6.1,0,0,84,53,51,0,0,4,2,1,0,0,0,1,0,0,y
391,65,1,6.2,0,0,84,53,52,0,0,4,2,1,1,0,0,0,0,0,y
392,65,4,6.3,0,0,83,53,56,0,0,4,2,1,0,0,0,0,1,0,y
393,65,0,6.4,0,0,83,53,56,1,1,4,2,1,0,0,0,1,0,0,y
394,65,0,6.5,0,0,85,53,56,1,0,4,2,1,0,0,0,1,0,0,y
395,65,4,6.6,0,0,85,53,60,1,0,4,2,1,0,0,0,0,1,0,y
396,66,1,7.1,0,0,84,50,61,1,0,4,2,1,1,0,0,0,0,0,y
397,66,1,7.2,0,0,85,50,62,1,0,4,2,1,1,0,0,0,0,0,y
398,66,0,7.3,0,0,84,50,62,1,0,4,2,1,0,0,0,1,0,0,y
399,66,1,7.4,0,0,84,50,63,1,0,4,2,1,1,0,0,0,0,0,y
400,66,1,7.5,0,0,85,50,64,1,0,4,2,1,1,0,0,0,0,0,y
401,66,1,7.6,0,0,84,50,65,1,0,4,2,1,1,0,0,0,0,0,y
402,67,6,8.1,0,0,84,48,71,1,0,4,2,1,0,0,0,0,0,1,y
403,67,1,8.2,0,0,84,48,72,1,0,4,2,1,1,0,0,0,0,0,y
404,67,0,8.3,0,0,85,48,72,1,0,4,2,1,0,0,0,1,0,0,y
405,67,1,8.4,0,0,85,48,73,1,0,4,2,1,1,0,0,0,0,0,y
406,67,1,8.5,0,0,84,48,74,1,0,4,2,1,1,0,0,0,0,0,y
407,67,4,8.6,0,0,85,48,78,1,0,4,2,1,0,0,0,0,1,0,y
408,68,0,9.1,0,0,84,50,78,2,1,4,2,1,0,0,0,1,0,0,y
409,68,0,9.2,0,0,86,50,78,3,1,4,2,1,0,0,0,1,0,0,y
410,68,0,9.3,0,0,87,50,78,3,0,4,2,1,0,0,0,1,0,0,y
411,68,0,9.4,0,0,87,50,78,3,0,4,2,1,0,0,0,1,0,0,y
412,68,1,9.5,0,0,87,50,79,3,0,4,2,1,1,0,0,0,0,0,y
413,68,0,9.6,0,0,85,50,79,3,0,4,2,1,0,0,0,1,0,0,y
414,69,1,10.1,0,0,87,53,80,3,0,4,2,1,1,0,0,0,0,0,y
415,69,0,10.2,0,0,85,53,80,3,0,4,2,1,0,0,0,1,0,0,y
416,69,0,10.3,0,0,85,53,80,3,0,4,2,1,0,0,0,1,0,0,y
417,69,0,10.4,0,0,85,53,80,3,0,4,2,1,0,0,0,1,0,0,y
418,69,6,10.5,0,0,85,53,86,3,0,4,2,1,0,0,0,0,0,1,y
419,69,0,10.6,0,0,85,53,86,3,0,4,2,1,0,0,0,1,0,0,y
420,70,0,11.1,0,0,87,50,86,3,0,4,2,1,0,0,0,1,0,0,y
421,70,4,11.2,0,0,87,50,90,3,0,4,2,1,0,0,0,0,1,0,y
422,70,1,11.3,0,0,87,50,91,3,0,4,2,1,1,0,0,0,0,0,y
423,70,1,11.4,0,0,85,50,92,3,0,4,2,1,1,0,0,0,0,0,y
424,70,1,11.5,0,0,87,50,93,3,0,4,2,1,1,0,0,0,0,0,y
425,70,1,11.6,0,0,85,50,94,3,0,4,2,1,1,0,0,0,0,0,y
426,71,1,12.1,0,0,85,48,95,3,0,4,2,1,1,0,0,0,0,0,y
427,71,1,12.2,0,0,87,48,96,3,0,4,2,1,1,0,0,0,0,0,y
428,71,1,12.3,0,0,85,48,97,3,0,4,2,1,1,0,0,0,0,0,y
429,71,1,12.4,0,0,87,48,98,3,0,4,2,1,1,0,0,0,0,0,y
430,71,4,12.5,0,0,85,48,102,3,0,4,2,1,0,0,0,0,1,0,y
431,71,1,12.6,0,0,85,48,103,3,0,4,2,1,1,0,0,0,0,0,y
432,72,1,13.1,0,0,85,51,104,3,0,4,2,1,1,0,0,0,0,0,y
433,72,2,13.2,0,0,87,51,106,3,0,4,2,1,0,1,0,0,0,0,y
434,72,5,13.3,n,1,87,51,111,3,0,4,2,1,0,0,0,0,1,0,y
435,72,4,13.3,0,0,87,51,115,3,0,4,2,1,0,0,0,0,1,0,y
436,72,0,13.4,0,0,87,51,115,3,0,4,2,1,0,0,0,1,0,0,y
437,72,1,13.5,0,0,87,51,116,3,0,4,2,1,1,0,0,0,0,0,y
438,72,1,13.6,0,0,85,51,117,3,0,4,2,1,1,0,0,0,0,0,y
439,73,0,14.1,0,0,85,50,117,3,0,4,2,1,0,0,0,1,0,0,y
440,73,1,14.2,0,0,85,50,118,3,0,4,2,1,1,0,0,0,0,0,y
441,73,4,14.3,0,0,87,50,122,3,0,4,2,1,0,0,0,0,1,0,y
442,73,1,14.4,0,0,87,50,123,3,0,4,2,1,1,0,0,0,0,0,y
443,73,1,14.5,0,0,85,50,124,3,0,4,2,1,1,0,0,0,0,0,y
444,73,1,14.6,0,0,87,50,125,3,0,4,2,1,1,0,0,0,0,0,y
445,74,1,15.1,0,0,87,52,126,3,0,4,2,1,1,0,0,0,0,0,y
446,74,4,15.2,0,0,85,52,130,3,0,4,2,1,0,0,0,0,1,0,y
447,74,4,15.3,0,0,85,52,134,3,0,4,2,1,0,0,0,0,1,0,y
448,74,0,15.4,0,0,85,52,134,3,0,4,2,1,0,0,0,1,0,0,y
449,74,6,15.5,0,0,85,52,140,3,0,4,2,1,0,0,0,0,0,1,y
450,74,1,15.6,0,0,85,52,141,3,0,4,2,1,1,0,0,0,0,0,y
451,75,4,16.1,0,0,85,53,145,3,0,4,2,1,0,0,0,0,1,0,y
452,75,6,16.2,0,0,85,53,151,3,0,4,2,1,0,0,0,0,0,1,y
453,75,4,16.3,0,0,85,53,155,3,0,4,2,1,0,0,0,0,1,0,y
454,75,0,16.4,0,0,85,53,155,3,0,4,2,1,0,0,0,1,0,0,y
455,75,4,16.5,0,0,85,53,159,3,0,4,2,1,0,0,0,0,1,0,y
456,75,4,16.6,0,0,85,53,163,3,0,4,2,1,0,0,0,0,1,0,y
457,76,4,17.1,0,0,87,48,167,3,0,4,2,1,0,0,0,0,1,0,y
458,76,0,17.2,0,0,87,48,167,3,0,4,2,1,0,0,0,1,0,0,y
459,76,1,17.3,0,0,87,48,168,3,0,4,2,1,1,0,0,0,0,0,y
460,76,0,17.4,0,0,85,48,168,4,1,4,2,1,0,0,0,1,0,0,y
461,76,1,17.5,0,0,88,48,169,4,0,4,2,1,1,0,0,0,0,0,y
462,76,4,17.6,0,0,87,48,173,4,0,4,2,1,0,0,0,0,1,0,y
463,77,0,18.1,0,0,88,52,173,5,1,4,2,1,0,0,0,1,0,0,y
464,77,0,18.2,0,0,94,52,173,6,1,4,2,1,0,0,0,1,0,0,y
465,77,0,18.3,0,0,89,52,173,7,1,4,2,1,0,0,0,1,0,0,y
466,77,0,18.4,0,0,91,52,173,7,0,4,2,1,0,0,0,1,0,0,y
467,77,0,18.5,0,0,91,52,173,7,0,4,2,1,0,0,0,1,0,0,y
468,77,0,18.6,0,0,91,52,173,7,0,4,2,1,0,0,0,1,0,0,y
469,78,1,19.1,0,0,87,53,174,7,0,4,2,1,1,0,0,0,0,0,y
470,78,1,19.2,0,0,87,53,175,7,0,4,2,1,1,0,0,0,0,0,y
471,78,4,19.3,0,0,87,53,179,7,0,4,2,1,0,0,0,0,1,0,y
472,78,0,19.4,0,0,87,53,179,7,0,4,2,1,0,0,0,1,0,0,y
473,78,4,19.5,0,0,87,53,183,7,0,4,2,1,0,0,0,0,1,0,y
474,78,4,19.6,0,0,87,53,187,7,0,4,2,1,0,0,0,0,1,0,y
475,79,0,0.1,0,0,28,65,0,0,0,5,3,1,0,0,0,1,0,0,y
476,79,4,0.2,0,0,28,65,4,0,0,5,3,1,0,0,0,0,1,0,y
477,79,0,0.3,0,0,28,65,4,0,0,5,3,1,0,0,0,1,0,0,y
478,79,1,0.4,0,0,28,65,5,0,0,5,3,1,1,0,0,0,0,0,y
479,79,6,0.5,0,0,29,65,11,0,0,5,3,1,0,0,0,0,0,1,y
480,79,1,0.6,0,0,29,65,12,0,0,5,3,1,1,0,0,0,0,0,y
481,80,0,1.1,0,0,29,66,12,0,0,5,3,1,0,0,0,1,0,0,y
482,80,4,1.2,0,0,29,66,16,0,0,5,3,1,0,0,0,0,1,0,y
483,80,1,1.3,0,0,29,66,17,0,0,5,3,1,1,0,0,0,0,0,y
484,80,1,1.4,0,0,28,66,18,0,0,5,3,1,1,0,0,0,0,0,y
485,80,1,1.5,0,0,29,66,19,0,0,5,3,1,1,0,0,0,0,0,y
486,80,0,1.6,0,0,28,66,19,0,0,5,3,1,0,0,0,1,0,0,y
487,81,0,2.1,0,0,29,65,19,0,0,5,3,1,0,0,0,1,0,0,y
488,81,0,2.2,0,0,29,65,19,0,0,5,3,1,0,0,0,1,0,0,y
489,81,1,2.3,0,0,29,65,20,0,0,5,3,1,1,0,0,0,0,0,y
490,81,0,2.4,0,0,28,65,20,1,1,5,3,1,0,0,0,1,0,0,y
491,81,0,2.5,0,0,30,65,20,1,0,5,3,1,0,0,0,1,0,0,y
492,81,4,2.6,0,0,30,65,24,1,0,5,3,1,0,0,0,0,1,0,y
493,82,0,3.1,0,0,29,66,24,1,0,5,3,1,0,0,0,1,0,0,y
494,82,1,3.2,0,0,29,66,25,1,0,5,3,1,1,0,0,0,0,0,y
495,82,1,3.3,0,0,30,66,26,1,0,5,3,1,1,0,0,0,0,0,y
496,82,1,3.4,0,0,29,66,27,1,0,5,3,1,1,0,0,0,0,0,y
497,82,1,3.5,0,0,30,66,28,1,0,5,3,1,1,0,0,0,0,0,y
498,82,2,3.6,0,0,29,66,30,1,0,5,3,1,0,1,0,0,0,0,y
499,83,0,4.1,0,0,30,61,30,1,0,5,3,1,0,0,0,1,0,0,y
500,83,0,4.2,0,0,30,61,30,1,0,5,3,1,0,0,0,1,0,0,y
501,83,1,4.3,0,0,30,61,31,1,0,5,3,1,1,0,0,0,0,0,y
502,83,1,4.4,0,0,29,61,32,1,0,5,3,1,1,0,0,0,0,0,y
503,83,1,4.5,0,0,30,61,33,1,0,5,3,1,1,0,0,0,0,0,y
504,83,1,4.6,0,0,29,61,34,1,0,5,3,1,1,0,0,0,0,0,y
505,84,0,5.1,0,0,29,66,34,1,0,5,3,1,0,0,0,1,0,0,y
506,84,1,5.2,0,0,29,66,35,1,0,5,3,1,1,0,0,0,0,0,y
507,84,1,5.3,0,0,30,66,36,1,0,5,3,1,1,0,0,0,0,0,y
508,84,0,5.4,0,0,29,66,36,1,0,5,3,1,0,0,0,1,0,0,y
509,84,4,5.5,0,0,29,66,40,1,0,5,3,1,0,0,0,0,1,0,y
510,84,1,5.6,0,0,29,66,41,1,0,5,3,1,1,0,0,0,0,0,y
511,85,1,6.1,0,0,29,61,42,1,0,5,3,1,1,0,0,0,0,0,y
512,85,0,6.2,0,0,30,61,42,1,0,5,3,1,0,0,0,1,0,0,y
513,85,1,6.3,w,1,30,61,43,1,0,5,3,1,0,0,0,0,0,0,y
514,85,1,6.3,0,0,30,61,44,1,0,5,3,1,1,0,0,0,0,0,y
515,85,1,6.4,0,0,29,61,45,1,0,5,3,1,1,0,0,0,0,0,y
516,85,1,6.5,0,0,30,61,46,1,0,5,3,1,1,0,0,0,0,0,y
517,85,1,6.6,0,0,29,61,47,1,0,5,3,1,1,0,0,0,0,0,y
518,86,0,7.1,0,0,29,67,47,1,0,5,3,1,0,0,0,1,0,0,y
519,86,1,7.2,0,0,29,67,48,1,0,5,3,1,1,0,0,0,0,0,y
520,86,1,7.3,0,0,30,67,49,1,0,5,3,1,1,0,0,0,0,0,y
521,86,1,7.4,0,0,29,67,50,1,0,5,3,1,1,0,0,0,0,0,y
522,86,1,7.5,0,0,30,67,51,1,0,5,3,1,1,0,0,0,0,0,y
523,86,1,7.6,w,1,29,67,52,1,0,5,3,1,0,0,0,0,0,0,y
524,86,6,7.6,0,0,29,67,58,1,0,5,3,1,0,0,0,0,0,1,y
525,87,1,8.1,0,0,30,61,59,1,0,5,3,1,1,0,0,0,0,0,y
526,87,6,8.2,0,0,29,61,65,1,0,5,3,1,0,0,0,0,0,1,y
527,87,4,8.3,0,0,29,61,69,1,0,5,3,1,0,0,0,0,1,0,y
528,87,1,8.4,0,0,29,61,70,1,0,5,3,1,1,0,0,0,0,0,y
529,87,0,8.5,0,0,30,61,70,1,0,5,3,1,0,0,0,1,0,0,y
530,87,6,8.6,0,0,30,61,76,1,0,5,3,1,0,0,0,0,0,1,y
531,88,1,9.1,0,0,29,62,77,1,0,5,3,1,1,0,0,0,0,0,y
532,88,1,9.2,0,0,30,62,78,1,0,5,3,1,1,0,0,0,0,0,y
533,88,1,9.3,0,0,29,62,79,1,0,5,3,1,1,0,0,0,0,0,y
534,88,1,9.4,0,0,30,62,80,1,0,5,3,1,1,0,0,0,0,0,y
535,88,1,9.5,0,0,29,62,81,1,0,5,3,1,1,0,0,0,0,0,y
536,88,4,9.6,0,0,30,62,85,1,0,5,3,1,0,0,0,0,1,0,y
537,89,1,10.1,0,0,29,67,86,1,0,5,3,1,1,0,0,0,0,0,y
538,89,4,10.2,0,0,30,67,90,1,0,5,3,1,0,0,0,0,1,0,y
539,89,1,10.3,0,0,30,67,91,1,0,5,3,1,1,0,0,0,0,0,y
540,89,0,10.4,0,0,29,67,91,1,0,5,3,1,0,0,0,1,0,0,y
541,89,6,10.5,0,0,29,67,97,1,0,5,3,1,0,0,0,0,0,1,y
542,89,4,10.6,0,0,29,67,101,1,0,5,3,1,0,0,0,0,1,0,y
543,90,1,11.1,0,0,30,66,102,1,0,5,3,1,1,0,0,0,0,0,y
544,90,1,11.2,0,0,29,66,103,1,0,5,3,1,1,0,0,0,0,0,y
545,90,1,11.3,0,0,30,66,104,1,0,5,3,1,1,0,0,0,0,0,y
546,90,1,11.4,0,0,29,66,105,1,0,5,3,1,1,0,0,0,0,0,y
547,90,4,11.5,0,0,30,66,109,1,0,5,3,1,0,0,0,0,1,0,y
548,90,6,11.6,0,0,30,66,115,1,0,5,3,1,0,0,0,0,0,1,y
549,91,6,12.1,0,0,29,62,121,1,0,5,3,1,0,0,0,0,0,1,y
550,91,0,12.2,0,0,29,62,121,1,0,5,3,1,0,0,0,1,0,0,y
551,91,1,12.3,0,0,29,62,122,1,0,5,3,1,1,0,0,0,0,0,y
552,91,6,12.4,0,0,30,62,128,1,0,5,3,1,0,0,0,0,0,1,y
553,91,6,12.5,0,0,30,62,134,1,0,5,3,1,0,0,0,0,0,1,y
554,91,1,12.6,0,0,30,62,135,1,0,5,3,1,1,0,0,0,0,0,y
555,92,1,13.1,0,0,30,64,136,1,0,5,3,1,1,0,0,0,0,0,y
556,92,1,13.2,0,0,29,64,137,1,0,5,3,1,1,0,0,0,0,0,y
557,92,0,13.3,0,0,30,64,137,1,0,5,3,1,0,0,0,1,0,0,y
558,92,1,13.4,0,0,30,64,138,1,0,5,3,1,1,0,0,0,0,0,y
559,92,1,13.5,0,0,29,64,139,1,0,5,3,1,1,0,0,0,0,0,y
560,92,6,13.6,0,0,30,64,145,1,0,5,3,1,0,0,0,0,0,1,y
561,93,0,14.1,0,0,29,65,145,1,0,5,3,1,0,0,0,1,0,0,y
562,93,1,14.2,0,0,29,65,146,1,0,5,3,1,1,0,0,0,0,0,y
563,93,1,14.3,0,0,30,65,147,1,0,5,3,1,1,0,0,0,0,0,y
564,93,1,14.4,0,0,29,65,148,1,0,5,3,1,1,0,0,0,0,0,y
565,93,0,14.5,0,0,30,65,148,1,0,5,3,1,0,0,0,1,0,0,y
566,93,6,14.6,0,0,30,65,154,1,0,5,3,1,0,0,0,0,0,1,y
567,94,6,15.1,0,0,29,64,160,1,0,5,3,1,0,0,0,0,0,1,y
568,94,1,15.2,0,0,29,64,161,1,0,5,3,1,1,0,0,0,0,0,y
569,94,0,15.3,0,0,30,64,161,1,0,5,3,1,0,0,0,1,0,0,y
570,94,6,15.4,0,0,30,64,167,1,0,5,3,1,0,0,0,0,0,1,y
571,94,1,15.5,0,0,30,64,168,1,0,5,3,1,1,0,0,0,0,0,y
572,94,4,15.6,0,0,29,64,172,1,0,5,3,1,0,0,0,0,1,0,y
573,95,1,16.1,0,0,30,65,173,1,0,5,3,1,1,0,0,0,0,0,y
574,95,0,16.2,0,0,29,65,173,2,1,5,3,1,0,0,0,1,0,0,y
575,95,0,16.3,0,0,32,65,173,2,0,5,3,1,0,0,0,1,0,0,y
576,95,6,16.4,0,0,32,65,179,2,0,5,3,1,0,0,0,0,0,1,y
577,95,0,16.5,0,0,32,65,179,2,0,5,3,1,0,0,0,1,0,0,y
578,95,6,16.6,0,0,32,65,185,2,0,5,3,1,0,0,0,0,0,1,y
579,96,6,17.1,0,0,30,67,191,2,0,5,3,1,0,0,0,0,0,1,y
580,96,1,17.2,0,0,30,67,192,2,0,5,3,1,1,0,0,0,0,0,y
581,96,0,17.3,0,0,32,67,192,2,0,5,3,1,0,0,0,1,0,0,y
582,96,2,17.4,0,0,32,67,194,2,0,5,3,1,0,1,0,0,0,0,y
583,96,1,17.5,0,0,32,67,195,2,0,5,3,1,1,0,0,0,0,0,y
584,96,2,17.6,0,0,30,67,197,2,0,5,3,1,0,1,0,0,0,0,y
585,97,0,18.1,0,0,32,62,197,3,1,5,3,1,0,0,0,1,0,0,y
586,97,0,18.2,0,0,33,62,197,3,0,5,3,1,0,0,0,1,0,0,y
587,97,1,18.3,0,0,33,62,198,3,0,5,3,1,1,0,0,0,0,0,y
588,97,4,18.4,0,0,30,62,202,3,0,5,3,1,0,0,0,0,1,0,y
589,97,0,18.5,0,0,30,62,202,3,0,5,3,1,0,0,0,1,0,0,y
590,97,0,18.6,0,0,30,62,202,3,0,5,3,1,0,0,0,1,0,0,y
591,98,1,19.1,0,0,33,67,203,3,0,5,3,1,1,0,0,0,0,0,y
592,98,0,19.2,0,0,30,67,203,3,0,5,3,1,0,0,0,1,0,0,y
593,98,6,19.3,0,0,30,67,209,3,0,5,3,1,0,0,0,0,0,1,y
594,98,1,19.4,0,0,30,67,210,3,0,5,3,1,1,0,0,0,0,0,y
595,98,1,19.5,0,0,33,67,211,3,0,5,3,1,1,0,0,0,0,0,y
596,98,4,19.6,0,0,30,67,215,3,0,5,3,1,0,0,0,0,1,0,y
597,99,0,0.1,0,0,56,37,0,0,0,6,3,1,0,0,0,1,0,0,y
598,99,0,0.2,0,0,56,37,0,0,0,6,3,1,0,0,0,1,0,0,y
599,99,1,0.3,0,0,56,37,1,0,0,6,3,1,1,0,0,0,0,0,y
600,99,1,0.4,0,0,57,37,2,0,0,6,3,1,1,0,0,0,0,0,y
601,99,1,0.5,0,0,56,37,3,0,0,6,3,1,1,0,0,0,0,0,y
602,99,0,0.6,0,0,57,37,3,1,1,6,3,1,0,0,0,1,0,0,y
603,100,0,1.1,0,0,56,36,3,1,0,6,3,1,0,0,0,1,0,0,y
604,100,0,1.2,0,0,56,36,3,1,0,6,3,1,0,0,0,1,0,0,y
605,100,1,1.3,0,0,56,36,4,1,0,6,3,1,1,0,0,0,0,0,y
606,100,6,1.4,0,0,58,36,10,1,0,6,3,1,0,0,0,0,0,1,y
607,100,1,1.5,0,0,58,36,11,1,0,6,3,1,1,0,0,0,0,0,y
608,100,1,1.6,0,0,56,36,12,1,0,6,3,1,1,0,0,0,0,0,y
609,101,1,2.1,0,0,56,37,13,1,0,6,3,1,1,0,0,0,0,0,y
610,101,1,2.2,0,0,58,37,14,1,0,6,3,1,1,0,0,0,0,0,y
611,101,0,2.3,0,0,56,37,14,1,0,6,3,1,0,0,0,1,0,0,y
612,101,0,2.4,0,0,56,37,14,1,0,6,3,1,0,0,0,1,0,0,y
613,101,0,2.5,0,0,56,37,14,1,0,6,3,1,0,0,0,1,0,0,y
614,101,1,2.6,0,0,56,37,15,1,0,6,3,1,1,0,0,0,0,0,y
615,102,0,3.1,0,0,56,36,15,1,0,6,3,1,0,0,0,1,0,0,y
616,102,0,3.2,0,0,56,36,15,1,0,6,3,1,0,0,0,1,0,0,y
617,102,1,3.3,0,0,56,36,16,1,0,6,3,1,1,0,0,0,0,0,y
618,102,0,3.4,0,0,58,36,16,1,0,6,3,1,0,0,0,1,0,0,y
619,102,4,3.5,0,0,58,36,20,1,0,6,3,1,0,0,0,0,1,0,y
620,102,6,3.6,0,0,58,36,26,1,0,6,3,1,0,0,0,0,0,1,y
621,103,1,4.1,0,0,56,37,27,1,0,6,3,1,1,0,0,0,0,0,y
622,103,0,4.2,0,0,58,37,27,2,1,6,3,1,0,0,0,1,0,0,y
623,103,0,4.3,0,0,59,37,27,2,0,6,3,1,0,0,0,1,0,0,y
624,103,0,4.4,0,0,59,37,27,2,0,6,3,1,0,0,0,1,0,0,y
625,103,0,4.5,0,0,59,37,27,2,0,6,3,1,0,0,0,1,0,0,y
626,103,0,4.6,0,0,59,37,27,2,0,6,3,1,0,0,0,1,0,0,y
627,104,0,5.1,0,0,56,35,27,2,0,6,3,1,0,0,0,1,0,0,y
628,104,0,5.2,0,0,56,35,27,3,1,6,3,1,0,0,0,1,0,0,y
629,104,6,5.3,0,0,60,35,33,3,0,6,3,1,0,0,0,0,0,1,y
630,104,0,5.4,0,0,60,35,33,3,0,6,3,1,0,0,0,1,0,0,y
